status,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
2.0,257.48,6.979874398,4.364970354,290.0,80.0,0.0,20.0,1,4,1,1,2,0,2859.166667,2.0,2.020726667,202.8689696,13.0,117.5,297.9028568,322.1576596,959.8856566,8.85,1652.413,0.502591096
1.0,129.99,39.66319767,4.525296089,166.25,0.0,0.0,100.0,2,1,3,1,1,0,4380.0,2.350135,1.72646,244.2300717,85.94274882,60.39477303,347.6792561,401.5102447,1563.024927,578.6494694,1790.814,0.345109039
6.0,475000.0,35500.0,540.0,3450.0,100.0,0.0,0.0,1,1,1,3,1,0,14600.0,1.0,0.5,729.5003424,396.495,319.289,1278.156,1460.0,5840.0,1.5,2523.904,31.44034844
2.0,10321.245,207.5,53.93794286,818.765,20.0,50.0,30.0,2,4,4,1,1,0,6862.0,4.16,1.55,364.750171,63.5,61.3,296.18028,314.38,1549.637578,0.74,2700.0,3.827000449
2.0,11000.0,207.5,75.31013333,943.765,10.0,80.0,10.0,2,1,5,2,1,0,6862.0,3.95,1.05,364.750171,62.3938,69.74704,334.0,433.35,2136.101433,0.399426478,2000.0,3.96343593
2.0,11050.0,249.75,91.92116364,906.195,21.0,68.0,11.0,3,2,5,2,1,0,7969.166665,5.605,1.0,364.750171,62.3938,54.91932,313.18644,365.0,2569.032222,0.035990909,3063.262,21.0940938
2.0,29190.755,434.3,135.594944,1270.0,0.0,100.0,0.0,3,1,7,2,1,0,10767.5,4.98,0.82,364.750171,62.1969,47.0,669.90472,547.5,2883.256667,0.026362102,3000.0,33.95342326
2.0,8247.3,159.0,58.13823333,726.135,30.0,60.0,10.0,2,3,7,2,1,0,6095.5,3.95,1.0,273.6875427,62.5,60.0,309.0,302.65,1827.5715,0.74,3660.0,3.382808017
6.0,23500.0,400.900199,99.75546619,1028.850815,0.0,100.0,0.0,3,1,4,2,1,0,5841.350196,4.2252975,1.50838,288.3940398,66.89596459,83.7804919,433.2543768,304.0,2015.29,0.721210155,3342.633,30.53068927
5.0,13518.43,307.6622386,80.90936467,964.095,0.0,100.0,0.0,3,1,4,2,1,0,6135.445904,4.0,1.1,364.750171,62.84972,72.845,742.602,594.0,1460.0,1.2,3427.729,23.2845164
2.0,561.035,7.0,3.031947065,175.0,100.0,0.0,0.0,1,1,2,2,1,0,1752.0,1.9,1.915465,127.5016161,42.0,60.872,289.6881073,303.891366,867.7830899,2229.138928,1647.155767,0.77134797
2.0,25.0,5.25,1.291507915,250.0,100.0,0.0,0.0,1,2,1,2,1,0,1669.875,4.24,3.764585,42.11341271,22.46891545,29.23,98.67470902,125.9399114,575.8483971,2660.939512,400.0,0.139371146
2.0,4000000.0,70000.0,2613.366322,6090.0,0.0,0.0,100.0,3,1,2,2,1,0,19256.62392,1.0,0.592818986,845.5675416,304.4,175.019,2984.638104,3131.335166,7980.890981,12.26209134,683.454,50.94779192
3.0,60500.0,2250.0,110.5,1600.0,100.0,0.0,0.0,1,1,5,2,1,0,7592.0,1.5,1.0,407.7207392,155.5,159.02,446.488,434.0,2097.005,7.58,3250.0,10.12211626
5.0,69546.83,2850.0,152.9655442,1650.0,100.0,0.0,0.0,1,1,4,2,1,0,8139.5,1.1,0.89,517.8952771,164.25322,182.616,889.94864,851.0,2555.0,3.527887268,3200.0,10.92844578
3.0,50000.0,3787.5,155.5448344,1650.0,100.0,0.0,0.0,1,1,4,2,1,0,7373.0,1.2,1.0,517.8952771,161.0,182.0,1019.0,914.0,2555.0,3.614944882,3200.0,9.114636802
3.0,41000.0,2898.216458,133.4988589,1695.0,100.0,0.0,0.0,1,1,3,2,1,0,6971.5,2.0,0.967360435,437.2317561,163.06848,167.145,745.341,730.0,2555.0,4.574884146,3000.0,8.172162362
4.0,70523.415,2791.43,157.0904391,1700.0,100.0,0.0,0.0,1,1,3,2,1,0,8139.5,1.11,0.8,517.8952771,169.0,228.27,817.77,730.0,2920.0,3.499518706,2367.277,11.01258311
2.0,60898.77,2927.908387,128.789406,1300.0,100.0,0.0,0.0,1,1,3,2,1,0,5840.0,1.5,1.008769601,406.539773,150.0,153.5750987,548.0,1096.0,2471.76,5.013296906,3400.0,10.15875653
3.0,82500.0,2850.0,161.7875799,1700.0,100.0,0.0,0.0,1,1,4,2,1,0,8139.5,1.18,0.8,488.6652978,170.45,228.27,797.0,730.0,2875.226667,1.86558145,6200.0,12.0048168
4.0,80000.0,2791.43,163.3830393,1700.0,100.0,0.0,0.0,1,1,3,2,1,0,8139.5,1.1,0.8,517.8952771,167.5,228.27,797.0,426.0,1956.36625,4.07,170.0,11.80335198
2.0,21666.685,1142.0,93.68452,1510.0,100.0,0.0,0.0,1,1,4,2,1,0,6387.5,1.785,1.05,364.750171,153.0,89.0,413.0,730.0,2335.391667,21.79470588,2400.0,5.75428971
2.0,21666.7,1208.55,97.47196624,1415.0,100.0,0.0,0.0,1,1,5,2,1,0,6387.5,1.895,1.0,364.750171,196.0,91.64,413.0,1200.84,3063.8029,80.0,3300.0,5.754291901
2.0,43030.64,3505.245,131.6,1800.0,100.0,0.0,0.0,1,2,2,2,1,0,8760.0,1.0,0.83,547.1252567,215.0,59.27,1041.615,1202.23,3135.631967,1.8,3127.078,8.392351364
4.0,95000.0,3800.0,178.1837578,1624.995,100.0,0.0,0.0,1,1,4,2,1,0,7665.0,1.0,1.0,392.7495584,228.27,166.34,912.0,566.3333333,2555.0,0.23,4500.0,12.97340118
4.0,95000.0,3800.0,181.1583722,1624.995,100.0,0.0,0.0,1,1,3,2,1,0,7665.0,1.0,1.0,390.3816003,228.27,166.34,912.0,749.0,2555.0,0.518775863,3866.339,12.97340118
4.0,95000.0,3800.0,178.1837578,1624.995,100.0,0.0,0.0,1,1,4,2,1,0,7665.0,1.0,1.0,392.7495584,228.27,166.34,912.0,566.3333333,2555.0,0.23,4500.0,12.97340118
2.0,43030.64,3505.245,162.6227436,1800.0,100.0,0.0,0.0,1,2,4,2,1,0,8760.0,1.0,0.83,547.1252567,215.0,59.27,1041.615,601.0,2421.9825,9.477373016,3850.0,8.392351364
4.0,95000.0,3800.0,178.3964574,1624.995,100.0,0.0,0.0,1,1,4,2,1,0,7665.0,1.0,1.0,378.4081662,228.27,166.34,912.0,566.3333333,2555.0,0.23,4500.0,12.97340118
5.0,2498.495,86.32498985,10.97360881,480.115,100.0,0.0,0.0,1,1,2,1,1,0,3426.379708,3.46,2.655,78.65247655,40.0,32.20924576,240.7252515,304.4687894,1163.692978,333.3614518,150.0,1.75399775
2.0,4683.3,209.5,11.18333333,500.0,53.0,46.5,0.5,2,2,1,1,2,0,5040.041665,2.0,1.86031,173.7795775,125.0,100.0,304.0,439.64,1714.826067,330.5185008,1282.537,2.478046511
2.0,4683.3,209.5,11.18333333,500.0,53.0,46.5,0.5,2,2,1,1,2,0,5040.041665,2.0,1.86031,173.7795775,125.0,100.0,304.0,439.64,1714.826067,330.5185008,1282.537,2.478046511
4.0,10650.0,248.33,60.05692,906.805,0.0,100.0,0.0,3,1,1,2,1,0,7665.0,2.0,1.90784,236.7279372,81.34,119.32,650.61,365.0,1825.0,0.07,3600.0,20.71641796
2.0,14000.0,165.0,57.51942857,827.14,0.0,100.0,0.0,3,1,5,2,1,0,7409.5,3.0,1.1,364.750171,73.95948,122.0,456.0,456.25,2239.8225,0.873796041,3300.0,23.68732911
1.0,8.6,18.43589593,0.582172628,75.0,100.0,0.0,0.0,1,1,1,1,1,0,1154.628833,4.008495,2.256225,82.72239425,28.68122126,30.26119798,127.4424769,149.2415783,618.4280615,1515.934151,862.815,0.07749613
4.0,52.34,4.656508333,0.981914986,131.385,0.0,0.0,100.0,3,1,3,3,1,0,612.8092739,2.02688,1.938685,250.0009276,69.21837269,57.02992622,358.1117434,395.7440978,999.0348288,1164.163063,1150.0,1.531587731
1.0,229.57,11.73760833,2.570925786,200.0,93.0,0.0,7.0,2,2,1,2,2,0,1753.529958,2.356131667,2.9211,56.79814468,34.66509558,28.72005891,113.9850719,160.0468906,694.1205296,1206.463724,300.0,0.471855682
2.0,183.3,10.59779167,2.290405597,190.0,92.0,0.0,8.0,2,2,1,1,2,0,1720.819875,2.333080833,3.00333,54.79243844,34.35368627,30.70508057,107.4429017,153.862682,699.9420141,774.6521867,400.0,0.416912792
1.0,113.8,10.70962667,2.686656047,200.0,100.0,0.0,0.0,1,1,2,1,1,0,1147.712083,2.701521667,2.075995,105.8292092,97.66568905,31.84039126,241.3689934,321.7596464,829.504479,1947.241747,850.0,0.320762884
2.0,22.5,2.6665,0.886601524,126.789365,100.0,0.0,0.0,1,2,1,2,1,0,886.0344584,2.391664167,3.507175,29.34770385,24.51204392,22.95563887,89.38765306,111.2627629,403.3250134,1484.838771,1400.0,0.131524376
2.0,23.5,3.779955,0.942443251,140.0750683,100.0,0.0,0.0,2,2,1,2,1,0,1010.26525,1.94,3.663785,29.93733999,25.86258394,23.85048345,90.19040956,112.1130967,450.0783946,1770.220578,1500.0,0.134707938
2.0,19928.335,430.0,45.23,777.37,100.0,0.0,0.0,1,1,2,2,1,0,8541.0,3.58,1.0,364.750171,114.43936,56.43,648.2088,782.815,2657.59975,0.6,1878.996,5.49559758
2.0,19000.0,544.105,45.0,783.0034425,100.0,0.0,0.0,1,1,2,2,1,0,12775.0,3.055,1.0,365.0,106.62518,65.54794,992.41096,912.5,3294.125,398.7058836,850.0,5.353284762
5.0,35433.2,623.6,105.246757,1068.965,100.0,0.0,0.0,1,2,2,3,1,0,5344.208335,2.445,1.22252,345.4762474,152.08,60.37,1006.87906,730.0,1470.95,4.835,2035.953,7.54191393
5.0,3429.52,99.1968495,27.77320678,574.2,0.0,100.0,0.0,3,2,1,1,1,0,5821.032166,2.213325,1.95627,208.2597364,68.88367678,80.65186512,526.0833584,573.0,2190.0,6.425303444,800.0,11.88988607
3.0,11500.0,250.0,70.47908,968.675,0.0,100.0,0.0,3,2,3,1,1,0,8714.375,1.28,1.819125,241.7360324,95.0,104.863062,639.078,639.0,2394.273333,4.699834698,3738.0,21.5107374
2.0,341.0,59.66,4.035,400.0,100.0,0.0,0.0,1,1,3,2,1,0,3650.0,2.48,5.0,70.08810859,63.0,17.04416,74.0,129.81,763.4281,1806.97,2600.0,0.586571251
2.0,282.5,55.31534583,4.218174135,400.0,100.0,0.0,0.0,1,1,1,2,1,0,2537.729417,1.34,5.0,85.14081524,75.074899,20.88,179.0285421,230.9115605,922.7337551,1110.292124,1388.587217,0.528890802
2.0,459.99,45.284825,4.686649457,400.0,100.0,0.0,0.0,1,1,2,3,1,0,577.9166665,2.54308,5.0,64.24733085,57.54244532,20.88,96.71714551,148.7248621,681.9035472,1461.278331,1268.5911,0.691540278
1.0,341.0,59.66,4.035,400.0,100.0,0.0,0.0,1,1,1,2,1,0,3650.0,2.48,5.0,70.54218758,63.0,17.04416,74.0,129.81,763.4281,1806.97,800.0,0.586571251
2.0,580.94,59.66,5.13467977,400.0,100.0,0.0,0.0,1,1,3,2,1,0,3650.0,2.02,5.0,73.08090373,63.00126,18.95208,67.46,125.495,755.95645,1798.957878,4500.0,0.786281522
4.0,116.83,16.0,4.581288,153.3,60.0,20.0,20.0,2,3,1,3,2,0,6789.0,1.98,1.56,176.6290214,133.72,91.0,684.0,840.41,2380.2636,87.22,1093.172,0.325432388
4.0,116.83,16.0,4.581288,153.3,60.0,20.0,20.0,2,3,1,3,2,0,6789.0,1.98,1.56,176.6290214,133.72,91.0,684.0,840.41,2380.2636,87.22,1093.172,0.325432388
6.0,2175.0,232.17,63.66474878,510.0,72.0,9.0,19.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1127.521167,1.750169893
4.0,2488.59,232.17,63.66474878,510.0,70.0,10.0,20.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
3.0,2488.59,232.17,63.66474878,510.0,70.0,10.0,20.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
4.0,2488.59,232.17,63.66474878,510.0,70.0,10.0,20.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
3.0,2488.59,232.17,63.66474878,510.0,70.0,10.0,20.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
5.0,2552.5,295.635385,68.4,484.55,73.0,9.0,18.0,2,4,1,3,2,0,17155.0,1.0,0.62,791.4828886,162.0,740.0,2191.392,2190.0,6212.3,4.766666667,1040.432167,1.77474936
4.0,2655.0,233.625,73.56574222,471.41,70.0,10.0,20.0,2,4,1,3,2,0,20075.0,1.0,0.5,796.3695414,162.0,521.0,1505.0,1460.0,6794.84,21.40534615,1047.636167,1.813599362
4.0,2655.0,233.625,73.56574222,471.41,70.0,10.0,20.0,2,4,1,3,2,0,20075.0,1.0,0.5,796.3695414,162.0,521.0,1505.0,1460.0,6794.84,21.40534615,1047.636167,1.813599362
5.0,2488.59,232.17,63.66474878,510.0,72.0,9.0,19.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1130.250167,1.750169893
3.0,2900.0,232.17,63.66474878,510.0,71.0,10.0,19.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1131.893167,1.750169893
6.0,2670.07,318.814215,74.841154,484.55,90.0,0.0,10.0,2,1,1,3,2,0,17155.0,1.0,0.62,791.4828886,162.0,740.0,2191.392,2353.392,5840.0,17.54565176,1062.304833,1.819253928
2.0,2552.5,301.253685,68.4,484.55,71.79596667,9.84875,18.740575,2,4,1,3,2,0,17155.0,1.0,0.62,791.4828886,162.0,740.0,2191.392,2190.0,6212.3,4.766666667,1041.761167,1.77474936
2.0,2552.5,301.253685,68.4,484.55,71.79596667,9.84875,18.740575,2,4,1,3,2,0,17155.0,1.0,0.62,791.4828886,162.0,740.0,2191.392,2190.0,6212.3,4.766666667,1041.761167,1.77474936
5.0,2488.59,232.17,63.66474878,510.0,72.0,9.0,19.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1130.250167,1.750169893
5.0,2488.59,232.17,63.66474878,510.0,70.0,10.0,20.0,2,4,1,3,2,0,16060.0,1.0,0.7,546.8754277,158.0,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
2.0,19079.23,2800.0,91.28851287,1014.28,90.0,10.0,0.0,2,2,2,1,1,0,5070.767671,1.016855,1.38783,235.5283839,181.2467963,89.06765814,375.6851401,547.0,1936.42625,1.641221545,1200.0,5.365551024
3.0,11600.0,1610.0,93.0,849.99,90.0,10.0,0.0,2,2,1,1,1,0,6387.5,1.0,1.25408,288.6145888,236.0,90.65426503,578.0,760.41,2362.6281,2.782215428,1500.0,4.080916976
2.0,14500.1,954.89,74.5,786.14,100.0,0.0,0.0,2,2,2,1,1,0,5548.0,1.0,1.37,234.8391513,212.97,86.48790217,359.3695828,482.0,2186.127,0.948764479,2400.0,4.613812208
5.0,69244.92,4581.46,157.4086185,1349.99,90.0,10.0,0.0,2,2,1,1,1,0,7771.458335,1.0,1.367175,256.0471503,200.7624841,122.5118434,389.1024647,408.0,1825.0,0.1,1200.0,10.90232741
3.0,12954.345,1618.802375,89.75,939.32,90.0,10.0,0.0,2,2,1,1,1,0,1945.45,1.0,1.460705,231.1664144,172.3830546,64.00262056,335.4084261,384.0,836.8205,368.7775103,1000.0,4.336450244
2.0,10000.0,954.89,74.5,786.14,90.0,10.0,0.0,2,2,2,1,1,0,5548.0,1.0,1.37,234.8391513,212.97,86.67755268,330.5486512,417.0,1890.876667,0.948764479,200.0,3.761021926
2.0,18100.0,1940.0,86.87567919,1041.8,90.0,10.0,0.0,2,2,2,1,1,0,5402.0,1.0,1.434877,234.0827559,127.8312,89.49,342.551795,467.0,1571.426333,0.065645514,1000.0,5.212296128
2.0,13900.0,1347.49138,83.0,944.21,90.0,10.0,0.0,2,2,2,1,1,0,7190.5,1.032095,1.358205,244.9248983,207.637175,86.0746906,398.3644568,544.0,2407.975,6.666666667,4200.0,4.507793421
2.0,19193.21,1940.96942,85.36914992,1000.0,90.0,10.0,0.0,2,3,1,1,1,0,5316.821775,1.0,1.44189,230.7634162,121.702,90.47404497,378.3564162,532.0,1965.47,2.285562771,2260.0,5.383157091
2.0,12500.0,965.0,79.79591428,650.0,90.0,10.0,0.0,2,2,2,1,1,0,5548.0,1.0,1.355735,247.6816697,233.99,85.59,419.40808,794.63,1770.8773,0.574985447,1000.0,4.252128421
3.0,62006.6,2400.0,173.33,1612.38,90.0,10.0,0.0,2,2,2,1,1,0,8212.5,1.0,1.0,305.7905545,165.26748,38.0,434.4235954,365.0,2275.945333,0.032594167,1200.0,10.25998487
5.0,56857.02,2998.150582,124.6117247,1174.48,90.0,10.0,0.0,1,2,1,1,1,0,1978.3,1.24036,1.380555,257.1480113,185.3698371,91.84350497,443.614642,548.0,962.787,101.815481,2500.0,9.78221304
2.0,10000.0,954.89,71.96308729,786.14,90.0,10.0,0.0,2,2,1,1,1,0,5566.25,1.0,1.37,234.8391513,212.97,82.10314329,408.5782423,639.0,2066.138333,2.869790397,2600.0,3.761021926
4.0,15654.75,1706.245,83.0,874.99,90.0,10.0,0.0,2,2,1,1,1,0,4442.05,1.0,1.542105,235.6244446,225.62346,13.64,330.722296,346.0,1825.0,369.4918357,1200.0,4.812394706
3.0,2230000.0,51166.67,1332.162104,3393.405,100.0,0.0,0.0,1,1,3,2,1,0,18250.0,1.0,0.42,987.4486653,515.0,365.0,2026.12452,2463.75,6865.345833,0.775852367,2524.707,73.59927562
2.0,23.05,6.986762517,1.675542339,108.985,70.0,10.0,20.0,2,4,2,1,2,0,1168.0,2.37,2.0,182.8747433,27.66848557,76.04,464.04,465.0,668.87,49.99,3450.0,0.133283036
2.0,40.0,0.01,0.3108,70.0,70.0,10.0,20.0,2,4,1,1,2,1,3765.583335,4.3,1.5,121.9164955,52.14,56.0,358.48,410.62,1166.757424,2084.49434,1481.65455,0.180484064
2.0,10.015,13.11286063,0.37296,97.71355958,70.0,10.0,20.0,2,4,2,1,2,1,2548.093288,3.665,1.55,364.750171,31.32156606,89.99,346.0190907,373.7838434,993.5235189,2440.574103,1434.8895,0.084268233
2.0,60.0,0.0149,0.44548,70.0,70.0,10.0,20.0,2,4,2,1,2,1,3765.583335,3.98,2.0,117.0448321,35.2365071,62.25,191.9,152.08,1076.5043,788.66,1625.996,0.225574006
2.0,7775.0,481.8310325,95.3,660.0,70.0,10.0,20.0,1,2,1,3,2,0,16790.0,1.0,0.95,445.3699523,169.86298,365.232,1535.9868,1705.84978,3821.349605,8.033333333,794.221,3.274847523
5.0,8778.0,527.17,101.29812,774.0,90.0,0.0,10.0,2,2,1,3,2,0,16790.0,1.005,1.0,434.0527035,167.0,296.8398541,1318.86,1485.86,3285.0,24.5,1000.0,3.50084943
5.0,7775.0,557.617725,95.15786755,660.0,100.0,0.0,0.0,2,2,1,3,2,0,16790.0,1.0,0.95,445.3699523,169.86298,365.232,1535.9868,1705.84978,3813.461164,18.84605515,500.0,3.274847523
5.0,7066.5,667.111795,100.2166744,699.0,70.0,10.0,20.0,2,2,1,3,2,0,7665.0,1.005,0.708803389,580.1708527,176.2403,365.232,2502.31972,2372.5,3907.325,191.0634,20.0,3.107193252
5.0,7275.0,527.17,101.29812,774.0,87.0,2.0,11.0,2,2,1,3,2,0,16790.0,1.005,1.0,434.0527035,167.0,296.5897479,1318.86,1485.86,3285.0,24.5,1000.0,3.50084943
5.0,7066.5,694.774495,91.78210072,699.0,100.0,0.0,0.0,1,2,1,3,2,0,7665.0,1.005,0.678708333,571.555691,176.2403,365.232,2502.31972,2678.56002,4263.913642,68.74722034,900.0,3.107193252
5.0,8789.0,527.10154,113.82532,774.0,70.0,10.0,20.0,2,2,1,3,2,0,16790.0,1.0,0.95,445.3699523,167.99,306.7278385,1145.93,1704.55,3285.0,6.877142857,1000.0,3.503261616
2.0,3705.0,387.415,63.148344,444.99,70.0,10.0,20.0,2,2,1,3,2,0,11388.0,1.0,0.52,718.5078713,160.845,182.0,1684.59,1825.0,4444.7875,76.35324324,871.839,2.178408797
4.0,3800.0,283.0,57.51951692,482.5,70.0,10.0,20.0,2,2,2,3,2,0,12045.0,1.0,0.856885,480.2360062,180.8,365.0,1095.0,1275.4,4239.809,40.6,1428.313667,2.208954871
2.0,3399.94,339.0,66.75,520.0,70.0,10.0,20.0,2,2,1,3,2,0,13140.0,1.0,0.4,820.438056,172.0,363.965,1521.9,1825.0,4418.325,22.853,887.613,2.077854123
2.0,3550.0,338.095,56.5,480.0,70.0,10.0,20.0,2,2,1,3,2,0,11202.45833,1.0,0.5,729.5003424,169.51,315.4768985,1684.59,1854.1,4000.2175,23.965,1057.633,1.987873987
6.0,4550.0,470.95,55.2,470.0,60.0,10.0,30.0,2,2,1,3,2,0,13614.5,1.0,1.0,364.750171,168.8255543,365.0,1962.561,1961.87,3285.0,53.125,926.4915,2.439001871
5.0,4454.455,470.95,61.64362585,470.0,70.0,10.0,20.0,1,2,1,3,2,0,13614.5,1.005,1.0,364.750171,172.6708536,365.0,1962.561,1822.032541,3595.999895,44.10800439,130.0,2.410698413
5.0,5256.91,406.0,70.98776396,503.74,70.0,10.0,20.0,2,2,1,3,2,0,11315.0,1.0,0.5,718.5078713,172.0,342.5937381,1572.295,1744.295,3285.0,30.0,719.5025,2.640630671
4.0,3355.0,339.0,74.03256,477.5,70.0,10.0,20.0,2,2,1,3,2,0,13140.0,1.0,0.4,820.438056,172.0,365.0,1521.9,1693.9,3285.0,32.66165929,517.428,2.062703254
4.0,4531.25,347.220205,51.19,511.832725,70.0,10.0,20.0,2,2,1,3,2,0,10439.0,1.00136,0.88577,477.2376349,172.1464008,325.111192,1464.46107,1599.49301,3650.0,4.04,939.8226667,2.433468777
4.0,3800.0,283.0,51.19,482.5,70.0,10.0,20.0,2,2,2,3,2,0,12045.0,1.0,0.886592536,476.1451981,180.8,365.0,1095.0,1275.8,4239.809,15.0,1418.895667,2.208954871
2.0,6116.5,391.65,71.55382248,637.5,90.0,10.0,0.0,2,2,2,3,2,0,13797.0,1.0,0.5,540.0051334,136.962,315.62132,1845.03032,2087.8,4917.1705,47.86878788,1635.0115,2.870004015
3.0,4240.085,283.0,65.76559333,510.0,70.0,10.0,20.0,2,2,2,3,2,0,11202.45833,1.0,0.659255,563.1969187,171.7128368,350.1687478,1549.961859,1696.882324,3935.355906,26.48571429,1304.069,2.346182952
2.0,5701.0,260.0,67.54202,510.0,70.0,10.0,20.0,2,2,2,3,2,0,11242.0,1.0,1.0,474.1752223,176.0035,395.334,1611.0,1704.55,4232.248,118.55,2200.0,2.761079667
3.0,5465.0,406.0,66.8,549.99,70.0,10.0,20.0,2,2,1,3,2,0,11315.0,1.0,0.5,718.5078713,172.0,327.7098599,1572.295,1855.345,4274.28285,31.98411765,1484.8265,2.697618037
3.0,3650.0,347.6823625,56.07695333,410.0,80.0,0.0,20.0,2,4,3,3,2,0,10585.0,1.02,0.695425,583.972319,167.9810268,307.4410337,1529.887086,1695.258145,3929.019824,40.2,1444.874667,2.160563031
6.0,4550.0,470.95,55.2,470.0,60.0,0.0,40.0,2,2,1,3,2,0,13614.5,1.0,1.0,364.750171,168.6083518,365.0,1962.561,1961.87,3285.0,53.125,991.3865,2.439001871
5.0,3304.99,339.0,76.98621483,477.5,70.0,10.0,20.0,2,2,1,3,2,0,13140.0,1.005,0.4,820.438056,172.0,365.0,1521.9,1693.9,3285.0,39.58254981,130.0,2.04573534
2.0,5741.66,140.0,40.0,674.03,0.0,50.0,50.0,2,2,6,1,1,0,4635.5,4.0,1.9,242.9985628,56.3066,90.0,276.05452,335.24,1530.1676,0.4,3000.0,2.771893082
2.0,49.91,5.89,1.154924451,179.0,57.0,14.0,29.0,2,4,3,2,1,0,1197.638,4.585,4.542775,34.38302502,28.90176914,29.218,78.6780721,106.2877332,528.2440634,722.0529418,1013.365,0.203849208
2.0,49.91,5.89,1.158761972,179.0,57.0,14.0,29.0,2,4,2,2,1,0,1193.8785,4.585,4.55086,34.63570195,28.67433032,29.218,78.20821928,106.8134107,534.2998932,604.8782076,958.681,0.203849208
2.0,49.91,5.89,1.175436683,179.0,57.0,14.0,29.0,2,4,3,2,1,0,1200.789167,4.585,4.524395,35.05446013,28.92880218,29.218,78.87700022,108.2715203,531.2131202,727.2820789,775.0,0.203849208
2.0,49.91,5.89,1.156267139,179.0,57.0,14.0,29.0,2,4,3,2,1,0,1200.153458,4.585,4.542775,34.38302502,28.9075792,29.218,78.7008693,106.2734024,527.6062977,726.2177018,1010.33,0.203849208
2.0,49.91,5.89,1.223591523,179.0,80.0,0.0,20.0,2,4,1,2,1,0,1160.836875,4.585,4.52169,35.93152863,28.96597614,29.218,90.62508916,119.6709735,545.3525666,88.57,500.0,0.203849208
4.0,135000.0,8900.0,279.6724286,1995.206008,100.0,0.0,0.0,1,1,3,2,1,0,7774.5,1.0,1.0,359.6108255,253.0,199.2761013,730.232,654.0,2555.0,0.047916667,1600.0,15.73944586
2.0,131250.0,9258.795,353.575,2136.72,100.0,0.0,0.0,1,1,3,2,1,0,11497.5,1.035,0.905,456.1376462,244.40108,156.0,852.0,993.71,5209.4516,3.6225,5000.0,17.29101702
2.0,160166.665,9258.795,353.575,2136.72,100.0,0.0,0.0,1,1,4,2,1,0,11497.5,1.035,0.905,456.3192868,244.40108,156.0,852.0,993.71,5209.4516,3.6225,5000.0,17.29101702
2.0,160166.665,9258.795,353.575,2136.72,100.0,0.0,0.0,1,1,4,2,1,0,11497.5,1.035,0.905,456.3192868,244.40108,156.0,852.0,993.71,5209.4516,3.6225,5000.0,17.29101702
2.0,52999.99,4277.11,136.493,1300.255,100.0,0.0,0.0,1,1,4,2,1,0,9599.5,1.0,1.0,369.486562,223.66,172.57212,518.12,1095.0,3499.206333,17.1375,2388.536,9.411471869
3.0,22.88,111.83054,1.122568176,89.99,0.0,0.0,100.0,2,1,1,1,2,0,1092.952654,6.97617,1.807745,189.2563684,22.91014408,80.70661619,322.3514204,341.1348676,680.5720309,215.4691993,1552.306,0.132741486
8.0,209.755,0.5,2.4864,250.0,100.0,0.0,0.0,2,2,3,2,1,0,1927.128953,1.41,1.928285,175.6793614,12.0,84.12085808,325.8829413,335.1875234,832.0501968,1157.428624,2058.752,0.449001345
1.0,31.51,2.5957382,1.353055315,91.4,70.0,20.0,10.0,1,3,1,1,2,0,1955.009958,3.74685,1.596575,104.9301093,27.76539976,35.59585415,327.9245964,359.7820813,913.9025598,556.8652773,1299.757,0.158289638
2.0,23.0,12.83819,0.754966834,68.37,90.0,0.0,10.0,2,1,1,1,1,0,1286.558083,2.91,1.89293,92.32205074,31.20655687,26.24166098,116.8240003,139.5562422,672.220458,1465.746471,1007.076667,0.133123944
2.0,23.0,12.83819,0.754966834,68.37,90.0,0.0,10.0,2,1,1,1,1,0,1286.558083,2.91,1.89293,92.32205074,31.20655687,26.24166098,116.8240003,139.5562422,672.220458,1465.746471,1007.076667,0.133123944
